"filename", "language", "TypeScript", "Markdown", "WebAssembly Text Format", "JSON", "JSON with Comments", "HTML", "JavaScript", "comment", "blank", "total"
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/docs/hosted-test-server.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 11, 37
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/docs/migration-inventory.md", "Markdown", 0, 331, 0, 0, 0, 0, 0, 0, 7, 338
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/docs/pending-environments.md", "Markdown", 0, 75, 0, 0, 0, 0, 0, 0, 16, 91
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/docs/surface-inventory.md", "Markdown", 0, 96, 0, 0, 0, 0, 0, 0, 10, 106
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/docs/workflow.md", "Markdown", 0, 493, 0, 0, 0, 0, 0, 0, 213, 706
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/browser/quid-selector-fixture.html", "HTML", 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/browser/quid-selector-fixture.ts", "TypeScript", 105, 0, 0, 0, 0, 0, 0, 0, 14, 119
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/browser/sanitizer-metadata-fixture.html", "HTML", 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/browser/sanitizer-metadata-fixture.ts", "TypeScript", 80, 0, 0, 0, 0, 0, 0, 0, 9, 89
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/protocol/external-launcher-protocol-fixture.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 74, 0, 4, 78
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/hson/hson-tests.ts", "TypeScript", 90, 0, 0, 0, 0, 0, 0, 25, 28, 143
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/extra-fixtures.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 0, 13, 89
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/html-fixtures.ts", "TypeScript", 290, 0, 0, 0, 0, 0, 0, 86, 100, 476
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/html-mdn.html", "HTML", 0, 0, 0, 0, 0, 1708, 0, 14, 105, 1827
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/html-mdn.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 3, 1, 4
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/htmlstring-new.html", "HTML", 0, 0, 0, 0, 0, 31, 0, 4, 3, 38
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/htmlstring.html", "HTML", 0, 0, 0, 0, 0, 150, 0, 5, 2, 157
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/html/new-html-fixtures.ts", "TypeScript", 197, 0, 0, 0, 0, 0, 0, 1, 17, 215
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/json/json-fixtures.ts", "TypeScript", 247, 0, 0, 0, 0, 0, 0, 5, 14, 266
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/json/json-level-2.ts", "TypeScript", 273, 0, 0, 0, 0, 0, 0, 48, 62, 383
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/html-gwern.mock.ts", "TypeScript", 922, 0, 0, 0, 0, 0, 0, 1, 2, 925
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/html-hackernews.mock.ts", "TypeScript", 1142, 0, 0, 0, 0, 0, 0, 1, 5, 1148
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/html-mdn-homepage.html", "HTML", 0, 0, 0, 0, 0, 1710, 0, 14, 105, 1829
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/html-wikipedia.mock.ts", "TypeScript", 1040, 0, 0, 0, 0, 0, 0, 1, 5, 1046
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/invalid-html.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 7, 8, 41
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/json-chunks.mock.ts", "TypeScript", 347, 0, 0, 0, 0, 0, 0, 1, 6, 354
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/fixtures/transform/large/json-homepage-string.mock.ts", "TypeScript", 125, 0, 0, 0, 0, 0, 0, 0, 4, 129
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/external-launcher-contract.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 1, 2, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/run-selected-test-suites.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-catalog.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 1, 10, 105
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-contracts.ts", "TypeScript", 271, 0, 0, 0, 0, 0, 0, 6, 53, 330
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-discovery.ts", "TypeScript", 230, 0, 0, 0, 0, 0, 0, 0, 15, 245
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-executor.ts", "TypeScript", 135, 0, 0, 0, 0, 0, 0, 0, 11, 146
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-run-events.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 3, 47
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-runner.ts", "TypeScript", 417, 0, 0, 0, 0, 0, 0, 8, 62, 487
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-selected-run.ts", "TypeScript", 159, 0, 0, 0, 0, 0, 0, 8, 16, 183
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/core/test-selection.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/canonical-portable-test-suites.ts", "TypeScript", 128, 0, 0, 0, 0, 0, 0, 4, 5, 137
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/canonical-synthetic-dom-test-suites.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 7, 9, 75
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/circuit-verification-contract.ts", "TypeScript", 279, 0, 0, 0, 0, 0, 0, 0, 26, 305
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/circuit-verification-livehost.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 1, 2, 35
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/deterministic-transform-test-suites.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 1, 2, 35
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/final-harness-migration-inventory.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 7, 84
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-all-test-suites.ts", "TypeScript", 161, 0, 0, 0, 0, 0, 0, 5, 14, 180
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-action-error.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 8, 55
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-action.ts", "TypeScript", 275, 0, 0, 0, 0, 0, 0, 4, 15, 294
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-action.types.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 11, 82
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-application.ts", "TypeScript", 466, 0, 0, 0, 0, 0, 0, 2, 22, 490
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-application.types.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-case-inspection.ts", "TypeScript", 175, 0, 0, 0, 0, 0, 0, 2, 14, 191
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-client-action.ts", "TypeScript", 111, 0, 0, 0, 0, 0, 0, 0, 9, 120
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-migration-inventory.ts", "TypeScript", 165, 0, 0, 0, 0, 0, 0, 0, 14, 179
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/hosted-test-suite.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 1, 11, 76
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/livehost-authority-composition.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/node-safe-hosted-test-suites.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/registered-hosted-test-suites.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 6, 84
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/test-surface-catalog.ts", "TypeScript", 387, 0, 0, 0, 0, 0, 0, 0, 22, 409
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/hosted/towl-authority-application.ts", "TypeScript", 183, 0, 0, 0, 0, 0, 0, 0, 15, 198
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/index.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 1, 2, 21
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/assert-row-status.ts", "TypeScript", 122, 0, 0, 0, 0, 0, 0, 0, 23, 145
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-initial.ts", "TypeScript", 111, 0, 0, 0, 0, 0, 0, 1, 13, 125
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-initial.types.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-mirror.ts", "TypeScript", 133, 0, 0, 0, 0, 0, 0, 1, 14, 148
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-mirror.types.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-router.ts", "TypeScript", 196, 0, 0, 0, 0, 0, 0, 1, 18, 215
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-router.types.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 7, 46
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-wire.ts", "TypeScript", 268, 0, 0, 0, 0, 0, 0, 1, 25, 294
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report-wire.types.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 12, 81
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report.ts", "TypeScript", 351, 0, 0, 0, 0, 0, 0, 0, 22, 373
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-report.types.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 1, 9, 67
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/hosted/hosted-test-timing.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/reporting/test-recorder.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 2, 15, 98
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/cloudflare-hosted-test-suites.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 5, 55
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/cloudflare-test-executor.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/cloudflare-websocket-socket.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 7, 69
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/hosted-test-durable-object-runtime.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 2, 8, 72
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/worker-configuration.d.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 2, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/worker-routing.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 7, 40
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/cloudflare/worker.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 3, 9, 72
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/canvas/hosted-canvas-runtime.ts", "TypeScript", 351, 0, 0, 0, 0, 0, 0, 1, 32, 384
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/canvas/hosted-canvas.types.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 7, 101
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/canvas/jsdom-hosted-canvas-suites.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 6, 80
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/hosted-dom-geometry.ts", "TypeScript", 171, 0, 0, 0, 0, 0, 0, 1, 14, 186
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/hosted-dom-migration-inventory.ts", "TypeScript", 225, 0, 0, 0, 0, 0, 0, 0, 21, 246
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/hosted-dom-mutex.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 2, 8, 77
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/hosted-dom-runtime.ts", "TypeScript", 206, 0, 0, 0, 0, 0, 0, 0, 14, 220
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/hosted-test-geometry.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 2, 7, 36
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/jsdom-hosted-test-suites.ts", "TypeScript", 99, 0, 0, 0, 0, 0, 0, 0, 7, 106
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/dom/jsdom.types.d.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/circuit-verification-service.ts", "TypeScript", 726, 0, 0, 0, 0, 0, 0, 0, 46, 772
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/circuit-verification-worker.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 145, 3, 15, 163
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/external-library-launchers.ts", "TypeScript", 643, 0, 0, 0, 0, 0, 0, 3, 43, 689
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/livehost-node-executor.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/run-node-selected-test-suites.ts", "TypeScript", 101, 0, 0, 0, 0, 0, 0, 0, 7, 108
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/run-node-selected-verifications.ts", "TypeScript", 435, 0, 0, 0, 0, 0, 0, 2, 25, 462
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/hosted-test-server-entry.node.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/hosted-test-server-process.ts", "TypeScript", 166, 0, 0, 0, 0, 0, 0, 0, 9, 175
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/hosted-test-server-production-entry.node.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/hosted-test-server.ts", "TypeScript", 122, 0, 0, 0, 0, 0, 0, 0, 4, 126
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/node-circuit-verification-application.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 0, 0, 8, 99
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/node-hosted-tests-application.ts", "TypeScript", 154, 0, 0, 0, 0, 0, 0, 0, 7, 161
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/node-production-security.ts", "TypeScript", 85, 0, 0, 0, 0, 0, 0, 0, 5, 90
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/harness/runtimes/node/server/node-towl-application.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 0, 7, 113
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/helpers/freeze.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/helpers/hson/hson-metadata-helpers.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/helpers/transform/browser-transform-oracle.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 1, 2, 43
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/app-boot.spec.ts", "TypeScript", 137, 0, 0, 0, 0, 0, 0, 0, 14, 151
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/app-test-support.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/build.spec.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 8, 45
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/parse-verification-performance.spec.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 0, 5, 111
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/parse-verification.spec.ts", "TypeScript", 138, 0, 0, 0, 0, 0, 0, 0, 12, 150
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/parse.spec.ts", "TypeScript", 149, 0, 0, 0, 0, 0, 0, 0, 22, 171
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/quid-selector.spec.ts", "TypeScript", 80, 0, 0, 0, 0, 0, 0, 0, 9, 89
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/sanitizer-metadata.spec.ts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 0, 11, 84
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/towl-rooms.spec.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 0, 9, 72
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/browser/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/integration/cloudflare/run-hosted-cloudflare.node.mts", "TypeScript", 346, 0, 0, 0, 0, 0, 0, 0, 18, 364
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/app/run-amoebi-geometry.node.mts", "TypeScript", 112, 0, 0, 0, 0, 0, 0, 0, 7, 119
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/app/run-soft-tile.node.mts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 8, 96
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/app/run-splash-lifecycle.node.mts", "TypeScript", 187, 0, 0, 0, 0, 0, 0, 0, 24, 211
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/diagnostics/run-generated-json.node.mts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-canonical-tests.node.mts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 5, 50
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-external-launcher-protocol.node.mts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 12, 119
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-external-library-launchers.node.mts", "TypeScript", 593, 0, 0, 0, 0, 0, 0, 0, 16, 609
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-hosted-test-performance.node.mts", "TypeScript", 197, 0, 0, 0, 0, 0, 0, 0, 9, 206
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-inclusive-library-verification.node.mts", "TypeScript", 160, 0, 0, 0, 0, 0, 0, 0, 7, 167
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-2-contracts.node.mts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 0, 9, 118
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-3-discovery.node.mts", "TypeScript", 207, 0, 0, 0, 0, 0, 0, 0, 9, 216
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-4a-selected.node.mts", "TypeScript", 315, 0, 0, 0, 0, 0, 0, 0, 15, 330
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-4b-panel.node.mts", "TypeScript", 253, 0, 0, 0, 0, 0, 0, 0, 11, 264
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-5a-corpus.node.mts", "TypeScript", 130, 0, 0, 0, 0, 0, 0, 0, 9, 139
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-5b-dom.node.mts", "TypeScript", 311, 0, 0, 0, 0, 0, 0, 0, 13, 324
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-stage-5c-closeout.node.mts", "TypeScript", 240, 0, 0, 0, 0, 0, 0, 0, 12, 252
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-test-runner-truthfulness.node.mts", "TypeScript", 350, 0, 0, 0, 0, 0, 0, 0, 27, 377
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/harness/run-test-surface-enumeration.node.mts", "TypeScript", 307, 0, 0, 0, 0, 0, 0, 0, 11, 318
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/measure-circuit-worker.node.mts", "TypeScript", 152, 0, 0, 0, 0, 0, 0, 0, 12, 164
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-all-real-websocket.node.mts", "TypeScript", 166, 0, 0, 0, 0, 0, 0, 0, 9, 175
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-app-boundary.node.mts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 0, 6, 123
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-canvas-collection.node.mts", "TypeScript", 96, 0, 0, 0, 0, 0, 0, 0, 8, 104
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-canvas-real-websocket.node.mts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 5, 47
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-canvas-runtime.node.mts", "TypeScript", 100, 0, 0, 0, 0, 0, 0, 0, 13, 113
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-case-inspection.node.mts", "TypeScript", 174, 0, 0, 0, 0, 0, 0, 0, 14, 188
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-deployment.node.mts", "TypeScript", 208, 0, 0, 0, 0, 0, 0, 0, 13, 221
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-dom-behavior-diagnostics.node.mts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 0, 6, 67
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-dom-collection.node.mts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 0, 3, 76
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-dom-compatibility.node.mts", "TypeScript", 56, 0, 0, 0, 0, 0, 0, 0, 6, 62
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-dom-layout-diagnostics.node.mts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 6, 58
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-dom-real-websocket.node.mts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-generic-livehost.node.mts", "TypeScript", 103, 0, 0, 0, 0, 0, 0, 0, 6, 109
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-jsdom-runtime.node.mts", "TypeScript", 172, 0, 0, 0, 0, 0, 0, 0, 10, 182
"/Users/philliphanson/Documents/Design/web/hson/hson-demo2/tests/runners/livehost/run-hosted-multi-suite-concurrent.node.mts", "TypeScript", 111, 0, 0, 0, 0, 0, 0, 0, 10, 121
